word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
футболом	2093	-6.9	0	0	388	33	0	0	0	8
поддержать	2092	-8.52	0	0	2895	1019	0	0	0	10
труппу	2092	-7.76	8	8	693	160	0	0	0	6
считаться	2092	-8.23	0	0	2142	24	0	0	0	9
поздно	2092	-5.64	0	0	2895	1019	0	0	0	6
целое	2092	-7.09	6	6	132	72	0	0	0	5
песнями	2092	-8.14	0	0	2895	307	0	0	0	7
происходила	2091	-8.95	0	0	2895	1122	0	0	0	11
метала	2091	-6.5	2	4	929	194	0	0	0	6
саксен	2091	-8.75	0	0	2142	110	0	0	0	6
нанёс	2090	-6.49	0	0	875	464	0	0	0	5
бич	2090	-5.98	12	13	631	40	0	0	0	3
увеличением	2090	-9.62	0	0	590	31	0	0	0	11
составлять	2090	-8.11	0	0	2142	503	0	0	0	10
учреждениях	2089	-8.86	0	0	590	95	0	0	0	11
эпоха	2089	-8.04	8	8	226	13	0	0	0	5
тяжелой	2089	-7.88	2	3	693	17	0	0	0	7
сдал	2089	-5.26	6	7	2142	22	0	0	0	4
спартака	2089	-8.54	0	1	2142	136	0	0	0	8
экранизация	2089	-10.23	0	0	226	65	0	0	0	11
томах	2089	-6.13	4	5	693	113	0	0	0	5
поручению	2088	-8.18	0	0	2895	1019	0	0	0	9
верхневолжскому	2088	-14.95	0	0	1325	192	0	0	0	15
новосибирской	2088	-12.56	0	0	875	98	0	0	0	13
посвящённых	2088	-6.93	0	0	2895	1019	0	0	0	11
европейским	2088	-11.47	0	0	138	43	0	0	0	11
температур	2087	-10.64	0	0	693	187	0	0	0	10
нидерландский	2087	-13.44	0	0	875	86	0	0	0	13
строительные	2087	-8.22	0	0	2142	356	0	0	0	12
ло	2087	-3.63	42	49	441	35	35	35	35	2
освещение	2087	-8.17	0	0	1284	189	0	0	0	9
перевёл	2087	-7.52	4	4	2895	307	0	0	0	7
типографии	2087	-11.88	0	0	693	35	0	0	0	10
частотой	2086	-8.93	0	0	238	52	0	0	0	8
семейств	2086	-8.57	0	0	2142	234	0	0	0	8
передние	2085	-6.17	0	0	2895	307	0	0	0	8
тейлор	2085	-9.25	0	0	693	187	0	0	0	6
скандал	2085	-8.17	0	1	2142	59	0	0	0	7
банкноты	2085	-11.47	0	1	631	116	0	0	0	8
направлениям	2085	-10.13	0	0	875	464	0	0	0	12
von	2085	-4.71	8	9	16	3	0	0	0	3
сельсоветов	2085	-10.86	0	0	2142	234	0	0	0	11
картах	2085	-6.68	4	5	1255	279	0	0	0	6
открытием	2085	-8.31	0	0	1284	254	0	0	0	9
швейцарский	2084	-10.51	0	0	157	20	0	0	0	11
скот	2084	-6.1	0	3	2142	59	0	0	0	4
нов	2084	-3.72	18	22	875	98	0	0	0	3
коричневого	2083	-11.73	0	0	1255	499	0	0	0	11
вино	2083	-5.21	8	10	1325	84	0	0	0	4
непрерывно	2083	-13.78	0	0	875	187	0	0	0	10
разновидности	2082	-11.98	0	0	1004	437	0	0	0	13
частный	2082	-6.34	8	8	238	52	0	0	0	7
паша	2081	-6.51	10	10	2895	163	0	0	0	4
правам	2081	-6.95	8	10	2895	1122	0	0	0	6
элементом	2080	-8.43	0	0	226	36	0	0	0	9
заложена	2080	-7.41	0	1	595	400	0	0	0	8
вены	2080	-4.78	14	15	1325	192	0	0	0	4
танцы	2079	-5.61	2	2	693	84	0	0	0	5
католических	2079	-9.92	0	0	1255	279	0	0	0	12
последующей	2079	-9.29	0	0	2895	1019	0	0	0	11
заводах	2079	-7.48	0	1	595	400	0	0	0	7
киргизии	2079	-10.85	0	0	1255	78	0	0	0	8
спине	2079	-6.51	6	8	2142	136	0	0	0	5
титулы	2078	-8.9	2	3	693	35	0	0	0	6
теорема	2078	-9.19	2	2	693	187	0	0	0	7
покрытие	2078	-7.23	0	0	2895	1019	0	0	0	8
эскадра	2077	-9.25	2	2	226	18	0	0	0	7
рос	2077	-5.11	32	36	1004	130	0	0	0	3
творческий	2077	-8.74	0	0	693	19	0	0	0	10
видеоклип	2077	-13.73	0	0	1325	84	0	0	0	9
казнь	2077	-5.68	6	7	1255	279	0	0	0	5
равнины	2077	-8.46	4	4	1004	437	0	0	0	7
обнаруживает	2077	-11.01	0	0	1284	330	0	0	0	12
отмечена	2077	-7.83	0	1	1284	254	0	0	0	8
dark	2076	-5.28	4	4	38	9	0	0	0	4
длинной	2076	-7.38	2	3	891	22	0	0	0	7
нацистской	2075	-10.27	0	0	875	464	0	0	0	10
графика	2075	-6.65	4	5	586	133	0	0	0	7
изменилась	2075	-8.56	0	0	709	157	0	0	0	10
ставропольского	2075	-12.25	0	0	2142	356	0	0	0	15
пункте	2075	-7.87	4	5	2895	67	0	0	0	6
ин	2074	-3.41	30	42	709	127	127	127	127	2
одержали	2074	-8.04	0	2	1284	54	0	0	0	8
кэтрин	2074	-8.96	0	0	1255	3	0	0	0	6
освещения	2074	-8.04	0	0	1284	189	0	0	0	9
обстоятельств	2074	-11.3	0	0	1284	330	0	0	0	13
дерби	2074	-6.69	0	0	891	214	0	0	0	5
богатой	2073	-8.14	2	3	631	164	0	0	0	7
центрах	2073	-7.63	0	1	132	72	0	0	0	7
точностью	2073	-8.15	0	0	693	113	0	0	0	9
луга	2073	-5.6	8	8	441	35	0	0	0	4
специальность	2073	-9.49	0	0	2142	136	0	0	0	13
сторонниками	2073	-10.68	0	0	2142	356	0	0	0	12
обычным	2073	-5.73	8	9	1284	330	0	0	0	7
дальности	2072	-7.42	0	0	891	89	0	0	0	9
переезда	2072	-7.82	0	1	2895	307	0	0	0	8
лео	2072	-5.41	8	12	441	123	0	0	0	3
нигерии	2071	-8.81	0	0	875	86	0	0	0	7
преподавать	2071	-9.69	0	0	2895	1122	0	0	0	11
направился	2071	-8.4	0	0	875	464	0	0	0	10
переулка	2071	-8.84	0	0	2895	307	0	0	0	8
уничтожив	2071	-10.52	0	0	590	32	0	0	0	9
комнате	2070	-8.18	6	7	1255	499	0	0	0	7
находившийся	2070	-10.92	0	0	875	464	0	0	0	12
предположить	2070	-9.09	0	0	2895	1122	0	0	0	12
мультсериала	2070	-14.57	0	0	929	86	0	0	0	12
саудовской	2069	-9.31	0	0	2142	110	0	0	0	10
обширные	2069	-7.65	0	0	1284	330	0	0	0	8
покрытием	2069	-8.32	0	0	2895	1019	0	0	0	9
выпуску	2069	-6.54	6	7	1325	268	0	0	0	7
раствора	2069	-7.52	0	1	1004	437	0	0	0	8
сербов	2068	-7.03	0	0	2142	234	0	0	0	6
воздушный	2068	-7.9	0	0	1325	320	0	0	0	9
еврейская	2068	-8.58	0	0	138	43	0	0	0	9
объяснить	2067	-7.7	0	0	1284	330	0	0	0	9
учёта	2067	-5.59	0	0	590	95	0	0	0	5
погибла	2067	-7.58	4	4	2895	1019	0	0	0	7
прихожан	2066	-8.84	0	0	2895	1122	0	0	0	8
пищевой	2065	-8.63	0	0	2895	58	0	0	0	7
включающий	2065	-8.08	0	0	1325	25	0	0	0	10
афганистана	2065	-11.25	0	0	672	15	0	0	0	11
инспектор	2065	-9.57	0	0	709	127	0	0	0	9
футболистом	2065	-9.27	0	0	388	33	0	0	0	11
press	2064	-6.16	0	0	33	5	0	0	0	5
marvel	2064	-6.88	0	0	44	15	0	0	0	6
иллинойс	2064	-11.73	0	0	709	9	0	0	0	8
византийской	2064	-11.53	0	0	1325	84	0	0	0	12
университетом	2063	-14.72	0	0	590	32	0	0	0	13
математический	2063	-11.04	0	0	929	237	0	0	0	14
планировал	2063	-9.35	0	0	2895	98	0	0	0	10
гражданина	2063	-9.6	0	0	586	133	0	0	0	10
оборонительных	2063	-10.66	0	0	1284	330	0	0	0	14
полезных	2063	-6.88	0	0	2895	1019	0	0	0	8
барселона	2063	-10.33	0	0	631	116	0	0	0	9
чудотворца	2062	-13.52	0	0	238	12	0	0	0	10
моряков	2062	-8.26	0	0	929	192	0	0	0	7
богом	2062	-5.44	2	2	631	164	0	0	0	5
выделил	2062	-7.38	2	2	1325	268	0	0	0	7
трактат	2062	-8.12	0	1	693	160	0	0	0	7
уменьшается	2062	-9.16	0	0	590	22	0	0	0	11
индийский	2062	-8.43	0	0	709	127	0	0	0	9
монахи	2062	-8.65	0	1	929	192	0	0	0	6
обвинение	2062	-7.94	0	0	1284	330	0	0	0	9
аббревиатура	2061	-15.05	0	0	672	13	0	0	0	12
умершие	2061	-7.25	2	2	590	22	0	0	0	7
обнаружить	2061	-9.82	0	0	1284	330	0	0	0	10
полузащитника	2061	-13.9	0	0	2895	1019	0	0	0	13
широком	2060	-7.5	6	7	157	24	0	0	0	7
алтайского	2060	-9.21	0	0	672	86	0	0	0	10
указаны	2060	-7.97	4	5	590	46	0	0	0	7
трилогии	2060	-8.66	0	0	693	160	0	0	0	8
предприятии	2060	-10.64	0	0	2895	1122	0	0	0	11
начальных	2059	-5.91	0	0	875	464	0	0	0	9
преподавания	2059	-9.8	0	0	2895	1122	0	0	0	12
ник	2059	-4.1	22	28	875	86	0	0	0	3
следствия	2059	-8.15	0	0	2142	122	0	0	0	9
подводные	2059	-7.56	0	0	2895	1019	0	0	0	9
уступили	2059	-7.72	0	1	590	115	0	0	0	8
колеса	2058	-7.69	6	6	1255	499	0	0	0	6
появлению	2058	-6.7	0	0	2895	1019	0	0	0	9
львова	2058	-7.93	2	3	441	17	0	0	0	6
хозяина	2058	-7.57	0	1	220	71	0	0	0	7
колец	2058	-6.94	4	4	1255	499	0	0	0	5
печатных	2058	-7.65	0	0	2895	307	0	0	0	8
edition	2057	-7.32	0	0	23	2	0	0	0	7
близкие	2057	-7.26	6	7	631	40	0	0	0	7
американское	2057	-11.62	0	0	672	28	0	0	0	12
десант	2057	-7.97	0	1	891	214	0	0	0	6
брать	2057	-4.57	4	6	631	81	0	0	0	5
инженерных	2056	-9.26	0	0	709	127	0	0	0	10
гост	2056	-5.41	6	8	586	184	0	0	0	4
андерсон	2055	-10.34	0	0	672	85	0	0	0	8
анне	2055	-5.95	4	4	672	85	0	0	0	4
станица	2055	-6.42	4	5	2142	356	0	0	0	7
ресторан	2055	-8.03	0	0	1004	263	0	0	0	8
празднуется	2054	-9.99	0	0	2895	1122	0	0	0	11
правильно	2054	-7.12	0	0	2895	1122	0	0	0	9
шотландский	2054	-11.2	0	0	157	8	0	0	0	11
переселенцами	2054	-12.11	0	0	2895	307	0	0	0	13
тимошенко	2053	-13.54	0	0	693	35	0	0	0	9
терри	2053	-6.13	4	4	693	187	0	0	0	5
связанный	2053	-6.72	0	0	2142	108	0	0	0	9
кем	2052	-5.46	10	11	1255	14	0	0	0	3
фотографий	2052	-11.55	0	0	388	54	0	0	0	10
статистика	2052	-10.04	0	0	2142	356	0	0	0	10
писатели	2051	-7.88	0	0	2895	58	0	0	0	8
законодательного	2051	-12.69	0	0	595	400	0	0	0	16
христиане	2051	-10.89	0	0	220	32	0	0	0	9
бобби	2051	-9.34	0	0	631	164	0	0	0	5
участница	2050	-8.8	0	0	590	95	0	0	0	9
съёмках	2050	-7.53	0	0	2142	9	0	0	0	7
дана	2050	-4.79	26	29	891	89	0	0	0	4
боуи	2050	-6.76	4	5	631	164	0	0	0	4
внешним	2050	-8.44	6	6	1325	45	0	0	0	7
чей	2050	-4.2	16	18	238	96	0	0	0	3
соответствующий	2049	-11.45	0	0	2142	503	0	0	0	15
файла	2049	-6.65	2	3	388	50	0	0	0	5
метрополитен	2049	-12.61	0	0	929	194	0	0	0	12
симфонического	2049	-11.26	0	0	2142	103	0	0	0	14
достоинства	2049	-10.97	0	0	891	236	0	0	0	11
кубань	2049	-8.45	2	2	1255	69	0	0	0	6
гербе	2048	-6.87	2	3	586	96	0	0	0	5
изданный	2048	-6.52	0	0	709	157	0	0	0	8
федеральная	2048	-10.44	0	0	388	41	0	0	0	11
выходцев	2047	-9.32	0	0	1325	268	0	0	0	8
dos	2047	-4.78	8	11	38	5	0	0	0	3
теодор	2047	-8.43	0	1	693	187	0	0	0	6
отвечал	2047	-7.54	2	2	1284	254	0	0	0	7
дума	2047	-5.55	16	19	891	40	0	0	0	4
конрад	2046	-8.1	0	1	1255	499	0	0	0	6
поблизости	2046	-10.63	0	0	2895	1019	0	0	0	10
конкурсов	2046	-9.47	0	0	1255	499	0	0	0	9
колонна	2046	-7.43	4	5	1255	499	0	0	0	7
лежат	2045	-7.25	2	2	441	123	0	0	0	5
интеллигенции	2045	-13.89	0	0	709	127	0	0	0	13
справедливости	2045	-14.73	0	0	2142	136	0	0	0	14
консул	2044	-7.64	0	1	1255	499	0	0	0	6
профсоюзов	2044	-8.79	0	0	2895	1122	0	0	0	10
поворачивает	2044	-12.11	0	0	2895	1019	0	0	0	12
server	2044	-6.23	0	0	64	8	0	0	0	6
получен	2044	-6.07	0	3	2895	1019	0	0	0	7
индивидуальных	2043	-13.82	0	0	709	127	0	0	0	14
сетью	2043	-6.29	2	3	2142	234	0	0	0	5
собирать	2043	-7.23	0	1	2142	503	0	0	0	8
диалектов	2043	-8.62	0	0	891	80	0	0	0	9
цех	2043	-5.73	4	5	132	72	0	0	0	3
индийской	2043	-8.28	0	0	709	127	0	0	0	9
разведку	2043	-8.23	0	0	1004	437	0	0	0	8
белок	2043	-6.53	6	8	631	93	0	0	0	5
лёгкие	2043	-5.86	4	4	441	12	0	0	0	6
поднимается	2043	-8.94	0	0	2895	1019	0	0	0	11
башне	2042	-5.5	6	7	631	116	0	0	0	5
обыграв	2042	-7.56	4	4	1284	330	0	0	0	7
сзади	2042	-8.12	0	0	2142	1	0	0	0	5
синтез	2042	-9.55	0	1	2142	103	0	0	0	6
пыталась	2042	-7.96	0	0	2895	7	0	0	0	8
добавлены	2041	-9.57	0	0	891	236	0	0	0	9
праздники	2041	-8.21	0	0	2895	1122	0	0	0	9
шаха	2041	-5.93	8	10	157	33	0	0	0	4
гости	2041	-5.29	2	3	586	184	0	0	0	5
фирме	2041	-7.67	10	11	388	103	0	0	0	5
торговая	2041	-8.51	0	0	693	113	0	0	0	8
бад	2040	-5.42	12	14	631	116	0	0	0	3
движок	2040	-8.2	0	0	891	61	0	0	0	6
ранг	2040	-5.18	6	9	1004	437	0	0	0	4
руководит	2039	-9.45	0	0	1004	72	0	0	0	9
производились	2039	-9.78	0	0	2895	1122	0	0	0	13
задних	2039	-7.25	4	4	595	400	0	0	0	6
холме	2038	-8.38	4	5	220	71	0	0	0	5
сказала	2038	-7.53	4	5	2142	59	0	0	0	7
земледелия	2038	-10.06	0	0	595	43	0	0	0	10
электронов	2038	-9.7	0	0	226	36	0	0	0	10
объёме	2038	-6.45	6	7	1284	330	0	0	0	6
поднять	2038	-5.83	0	2	2895	1019	0	0	0	7
чувашской	2037	-10.48	0	0	238	12	0	0	0	9
родины	2037	-6.56	6	6	1004	130	0	0	0	6
лицензию	2037	-9.16	0	0	441	136	0	0	0	8
религиозного	2037	-11.67	0	0	1004	263	0	0	0	12
азербайджанский	2037	-14.39	0	0	672	14	0	0	0	15
оказать	2037	-6.71	4	6	1284	90	0	0	0	7
гражданские	2037	-8.71	0	0	586	133	0	0	0	11
расширить	2036	-8.77	0	0	1004	437	0	0	0	9
частного	2036	-6.67	0	0	238	52	0	0	0	8
like	2036	-4.95	6	6	29	8	0	0	0	4
брюс	2036	-5.45	0	1	631	81	0	0	0	4
поставлены	2036	-7.54	0	0	2895	1019	0	0	0	10
мексика	2036	-8.16	8	8	929	194	0	0	0	7
общественная	2036	-8.67	0	0	1284	330	0	0	0	12
подошли	2035	-6.74	2	2	2895	1019	0	0	0	7
турниры	2035	-8.73	4	5	693	45	0	0	0	7
водоёмов	2034	-9.63	0	0	1325	320	0	0	0	8
слушателей	2034	-9.81	0	0	2142	122	0	0	0	10
увеличилась	2034	-10.93	0	0	590	31	0	0	0	11
дина	2034	-4.49	12	17	891	80	0	0	0	4
онежского	2033	-8.98	0	0	1284	7	0	0	0	9
архитектурный	2033	-10.25	0	0	672	124	0	0	0	13
соколов	2032	-6.99	0	1	2142	503	0	0	0	7
цифровых	2032	-9.26	0	0	132	19	0	0	0	8
нко	2032	-5.9	4	8	875	3	0	0	0	3
связывает	2032	-6.07	0	0	2142	108	0	0	0	9
почётное	2032	-7.69	0	0	2895	1019	0	0	0	8
усадебного	2032	-9.45	0	0	590	115	0	0	0	10
na	2032	-4.54	16	18	23	4	4	4	4	2
da	2031	-4.01	28	32	38	9	9	9	9	2
архимандрит	2031	-11.43	0	0	672	124	0	0	0	11
командных	2031	-8.3	0	0	1255	499	0	0	0	9
нормандии	2031	-10.08	0	0	875	98	0	0	0	9
кирпича	2031	-11.27	0	0	1255	78	0	0	0	7
уничтожена	2031	-10.77	0	0	590	32	0	0	0	10
угроза	2031	-9.79	4	4	590	18	0	0	0	6
титулов	2031	-9.76	2	2	693	35	0	0	0	7
ленинского	2031	-7.72	0	0	441	123	0	0	0	10
условием	2031	-8.8	0	1	590	115	0	0	0	8
землями	2030	-7.11	0	0	595	43	0	0	0	7
комиссаров	2030	-10.94	0	0	1255	499	0	0	0	10
троих	2030	-5.53	0	0	693	160	0	0	0	5
листов	2030	-5.87	0	0	441	136	0	0	0	6
блюз	2030	-7.17	2	2	631	40	0	0	0	4
потребления	2029	-9.75	0	0	2895	1019	0	0	0	11
строчки	2029	-7.16	2	3	2142	356	0	0	0	7
выпускник	2029	-9.51	0	0	1325	268	0	0	0	9
даниэль	2029	-8.74	0	0	891	89	0	0	0	7
лонг	2028	-6.75	0	0	441	35	0	0	0	4
сыновьями	2028	-9.69	0	0	2142	17	0	0	0	9
усилий	2028	-6.87	2	2	590	115	0	0	0	6
остановка	2027	-8.64	0	0	1284	189	0	0	0	9
высказал	2027	-8.52	0	0	1325	268	0	0	0	8
люк	2027	-4.76	2	4	441	41	0	0	0	3
продвижения	2027	-8.17	0	0	2895	1122	0	0	0	11
передних	2026	-7.38	0	0	2895	307	0	0	0	8
пьера	2026	-6.57	2	4	2895	8	0	0	0	5
оператором	2026	-8.85	0	0	1284	114	0	0	0	10
внешние	2026	-7.22	6	7	1325	45	0	0	0	7
андреа	2025	-8.36	4	6	672	85	0	0	0	6
пе	2025	-3.56	46	51	2895	307	307	307	307	2
супругов	2025	-9.8	0	0	2142	108	0	0	0	8
добавил	2025	-8.18	2	2	891	236	0	0	0	7
столетий	2025	-9.12	0	0	2142	356	0	0	0	8
воспитывался	2025	-11.21	0	0	1325	320	0	0	0	12
студент	2025	-7.86	0	2	2142	356	0	0	0	7
операционных	2025	-9.04	0	0	1284	114	0	0	0	12
короткая	2024	-7.44	0	0	1255	499	0	0	0	8
авторитет	2024	-8.8	0	0	672	94	0	0	0	9
ведущего	2024	-6.77	0	0	1325	192	0	0	0	8
вызывают	2024	-6.39	0	0	1325	268	0	0	0	8
след	2024	-5.37	0	2	2142	122	0	0	0	4
розы	2023	-6.32	8	10	1004	130	0	0	0	4
молекул	2023	-8.39	0	1	929	192	0	0	0	7
переселенцев	2023	-11.42	0	0	2895	307	0	0	0	12
зубы	2023	-7.15	4	4	595	3	0	0	0	4
кругов	2022	-6.16	2	3	1255	166	0	0	0	6
тайный	2022	-6.01	4	5	693	84	0	0	0	6
кривой	2022	-6.53	0	0	1255	166	0	0	0	6
queen	2022	-6.77	0	0	3	1	0	0	0	5
письменности	2021	-10.38	0	0	2895	58	0	0	0	12
чехова	2021	-7.48	0	1	238	96	0	0	0	6
творчеству	2021	-9.54	0	0	693	19	0	0	0	10
кадры	2021	-6.79	2	2	1255	279	0	0	0	5
рабочая	2021	-8.17	2	2	1004	437	0	0	0	7
пятое	2020	-6.48	4	4	2895	20	0	0	0	5
переименовано	2020	-11.87	0	0	2895	307	0	0	0	13
film	2020	-5.96	0	0	31	6	0	0	0	4
грудь	2020	-5.8	2	2	586	133	0	0	0	5
винтовки	2019	-9.17	0	0	1325	84	0	0	0	8
близким	2019	-7.87	6	7	631	40	0	0	0	7
собственном	2019	-8.28	0	0	2142	503	0	0	0	11
mp	2019	-4.97	32	34	44	1	1	1	1	2
постройке	2019	-8.59	0	0	2895	1019	0	0	0	9
победителей	2019	-9.59	0	0	2895	1019	0	0	0	11
резиденцией	2018	-11.32	0	0	1004	263	0	0	0	11
переговорах	2018	-10.84	0	0	2895	307	0	0	0	11
стоимостью	2018	-10.57	0	0	2142	356	0	0	0	10
экспорта	2018	-7.78	0	1	226	65	0	0	0	8
судебного	2018	-7.93	0	0	2142	108	0	0	0	9
установке	2018	-9.23	0	0	590	115	0	0	0	9
документальных	2018	-11.05	0	0	891	236	0	0	0	14
сообщила	2018	-8.15	0	1	2142	503	0	0	0	8
сенатор	2018	-8.49	0	1	2142	234	0	0	0	7
болгарской	2017	-8.66	0	0	631	164	0	0	0	10
публикует	2017	-9.53	0	0	2895	67	0	0	0	9
ролью	2017	-6.76	0	1	1004	130	0	0	0	5
сменила	2017	-7.03	0	1	2142	44	0	0	0	7
дания	2017	-4.41	2	4	891	89	0	0	0	5
зрителя	2017	-8.53	2	3	595	7	0	0	0	7
присоединилась	2017	-14.14	0	0	2895	1122	0	0	0	14
соответствующего	2017	-12.58	0	0	2142	503	0	0	0	16
германский	2017	-8.36	0	0	586	96	0	0	0	10
природа	2017	-6.58	10	10	2895	1122	0	0	0	7
мощные	2017	-5.1	8	8	929	192	0	0	0	6
возрастом	2016	-8.02	0	0	1325	320	0	0	0	9
демократических	2016	-12.87	0	0	891	214	0	0	0	15
познакомилась	2016	-12.23	0	0	2895	1019	0	0	0	13
сестёр	2016	-7.85	0	0	2142	234	0	0	0	6
поэзия	2015	-5.66	2	2	2895	1019	0	0	0	6
предложением	2015	-8.82	0	0	2895	1122	0	0	0	12
грозный	2015	-7.49	0	0	586	133	0	0	0	7
эффектов	2015	-6.79	0	0	226	14	0	0	0	8
строительного	2015	-8.47	0	0	2142	356	0	0	0	13
фанатов	2014	-8.2	0	0	388	50	0	0	0	7
вмешательства	2014	-12.95	0	0	1325	7	0	0	0	13
series	2014	-7.3	0	0	64	8	0	0	0	6
орудиями	2013	-8.82	0	0	1284	84	0	0	0	8
академической	2012	-12.06	0	0	672	62	0	0	0	13
пятна	2012	-5.87	2	2	2895	20	0	0	0	5
объявлена	2012	-6.38	0	0	1284	330	0	0	0	9
филологический	2012	-12.09	0	0	388	103	0	0	0	14
маленькой	2012	-8.26	0	0	929	237	0	0	0	9
вл	2012	-5.09	32	38	1325	51	51	51	51	2
записано	2011	-7.19	0	1	595	400	0	0	0	8
поддержания	2011	-8.64	0	0	2895	1019	0	0	0	11
истребитель	2011	-9.83	0	0	709	198	0	0	0	11
рецензии	2010	-9.78	0	0	1004	263	0	0	0	8
викариат	2010	-10.38	0	0	1325	84	0	0	0	8
документа	2010	-8.78	0	0	891	236	0	0	0	9
неподалеку	2010	-11.36	0	0	875	187	0	0	0	10
отметился	2010	-8.01	0	0	1284	254	0	0	0	9
собираются	2010	-9.06	0	0	2142	503	0	0	0	10
предлагал	2009	-8.78	0	0	2895	1122	0	0	0	9
закрыты	2009	-6.76	6	8	595	400	0	0	0	7
социализма	2009	-9.54	0	0	2142	503	0	0	0	10
убежище	2009	-9.17	2	2	590	23	0	0	0	7
экономическая	2009	-11.68	0	0	226	65	0	0	0	13
норм	2009	-6.81	4	7	875	98	0	0	0	4
борта	2008	-5.48	8	10	631	164	0	0	0	5
рк	2008	-4.87	50	60	1004	3	3	3	3	2
владели	2008	-7.39	2	4	1325	51	0	0	0	7
ринг	2008	-6.04	4	5	1004	49	0	0	0	4
башкирской	2007	-9.15	0	0	631	116	0	0	0	10
подчинении	2007	-8.41	0	0	2895	1019	0	0	0	10
успешное	2007	-8.15	0	1	590	115	0	0	0	8
направлением	2007	-9.62	0	0	875	464	0	0	0	12
добычу	2007	-7.05	6	6	891	236	0	0	0	6
совхоз	2007	-7.93	0	1	2142	503	0	0	0	6
трудовую	2007	-8.26	0	0	693	160	0	0	0	8
предки	2007	-5.32	0	0	2895	1122	0	0	0	6
зарегистрирован	2006	-15.64	0	0	595	400	0	0	0	15
требовали	2006	-8.75	0	0	693	160	0	0	0	9
назначена	2006	-8.34	0	0	875	464	0	0	0	9
атлантического	2006	-12.46	0	0	672	28	0	0	0	14
вероятности	2005	-10.93	0	0	1325	192	0	0	0	11
четверть	2005	-9.39	0	0	238	96	0	0	0	8
чтение	2005	-7.18	2	2	238	5	0	0	0	6
тренировал	2005	-9.47	0	0	693	160	0	0	0	10
азиатских	2004	-11.27	0	0	672	14	0	0	0	9
показателей	2004	-9.37	0	0	2895	1019	0	0	0	11
старшему	2004	-8.91	0	0	2142	356	0	0	0	8
вручения	2004	-7.91	0	0	1325	46	0	0	0	8
сумела	2003	-6.92	2	3	2142	108	0	0	0	6
течением	2002	-7.25	0	1	693	187	0	0	0	8
батарея	2002	-9.33	6	6	631	116	0	0	0	7
little	2002	-6.68	0	0	29	8	0	0	0	6
восстановил	2002	-11.43	0	0	1325	320	0	0	0	11
атмосфере	2001	-12.58	0	0	672	28	0	0	0	9
снято	2001	-6.68	8	9	2142	44	0	0	0	5
america	2001	-7.95	0	1	49	4	0	0	0	7
обители	2001	-6.02	2	2	1284	330	0	0	0	7
находившихся	2001	-10.42	0	0	875	464	0	0	0	12
размах	2000	-6.87	0	0	1004	437	0	0	0	6
стремительно	2000	-10.07	0	0	2142	356	0	0	0	12
марией	2000	-6.83	0	1	929	237	0	0	0	6
неприятеля	2000	-11.21	0	0	875	187	0	0	0	10
проживающие	2000	-8.46	0	0	2895	1122	0	0	0	11
самец	2000	-5.92	0	0	2142	110	0	0	0	5
мировым	2000	-7.2	6	6	929	121	0	0	0	7
исследовательской	2000	-12.98	0	0	709	198	0	0	0	17
заключили	1999	-7.62	0	0	595	400	0	0	0	9
клана	1999	-5.64	4	5	1255	71	0	0	0	5
тяжёлый	1998	-6.48	8	8	693	17	0	0	0	7
симон	1998	-6.24	0	2	2142	103	0	0	0	5
pink	1998	-6.35	0	0	33	2	0	0	0	4
апостола	1998	-9.05	0	1	672	18	0	0	0	8
занимая	1998	-7.17	2	2	595	400	0	0	0	7
пограничных	1998	-9.41	0	0	2895	1019	0	0	0	11
месяце	1998	-8.47	4	6	929	194	0	0	0	6
линейный	1998	-7.92	0	0	441	136	0	0	0	8
требовал	1997	-8.2	0	0	693	160	0	0	0	8
спортсмена	1997	-11.27	0	0	2142	136	0	0	0	10
разногласия	1997	-10.66	0	0	1004	437	0	0	0	11
хозяев	1997	-8.25	0	1	220	71	0	0	0	6
арабов	1997	-6.55	0	1	672	124	0	0	0	6
роды	1997	-4.78	24	25	1004	130	0	0	0	4
группировка	1996	-11.16	0	0	586	133	0	0	0	11
пел	1996	-4.75	20	23	2895	307	0	0	0	3
пьетро	1996	-8.54	0	1	2895	8	0	0	0	6
единое	1996	-6.84	2	2	138	28	0	0	0	6
заболевание	1996	-9.95	0	0	595	400	0	0	0	11
женские	1995	-6.2	6	6	169	68	0	0	0	7
открытая	1995	-7.57	0	1	1284	254	0	0	0	8
постановил	1995	-8.53	0	0	2895	1019	0	0	0	10
чемпионкой	1994	-9.98	0	0	238	96	0	0	0	10
нами	1994	-3.83	6	7	875	464	0	0	0	4
war	1994	-4.85	4	4	26	5	0	0	0	3
кевин	1993	-8.54	0	0	1255	14	0	0	0	5
уничтожили	1992	-10.8	0	0	590	32	0	0	0	10
телевизионный	1992	-11.21	0	0	693	187	0	0	0	13
акционерное	1992	-10.21	0	0	672	62	0	0	0	11
этаж	1992	-7.04	2	5	226	27	0	0	0	4
состоящих	1992	-7.21	0	0	2142	503	0	0	0	9
мэн	1992	-5.52	14	15	929	8	0	0	0	3
гордон	1992	-8.05	0	0	586	184	0	0	0	6
распалась	1991	-8.62	0	0	1004	437	0	0	0	9
анатолия	1991	-9.64	0	0	672	85	0	0	0	8
звезду	1990	-7.68	4	5	595	33	0	0	0	6
урочище	1990	-10.62	0	0	590	30	0	0	0	7
