word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	length
筆名	83	-6.95	84	86	3	1	1	1	1	2
解作	83	-6.35	54	56	11	1	1	1	1	2
创作	83	-5.98	54	56	13	2	2	2	2	2
萨拉	83	-6.73	16	17	4	1	1	1	1	2
comes	83	-5.18	2	3	540	156	0	0	0	5
岁的人口为	83	-7.99	0	1	18	2	0	0	0	5
中國人	83	-6.33	6	7	143	9	0	0	0	3
日落成啟用	83	-8.1	2	2	297	3	0	0	0	5
argonne	83	-8.94	0	0	413	50	0	0	0	7
以及第	83	-6.58	4	7	52	5	0	0	0	3
孫中山	83	-8.44	0	1	1	1	0	0	0	3
拉丁字母	83	-7.51	0	0	32	9	0	0	0	4
步枪	83	-6.14	6	8	9	1	1	1	1	2
decision	83	-9.44	0	0	310	84	0	0	0	8
露西	83	-6.95	24	25	1	1	1	1	1	2
金鐘	83	-6.19	24	25	18	1	1	1	1	2
明朝官员	83	-6.77	6	6	29	12	0	0	0	4
死后	83	-6.1	46	49	10	1	1	1	1	2
新建	83	-5.93	56	58	60	1	1	1	1	2
流星花園	83	-9.03	0	0	10	2	0	0	0	4
神曲	83	-6.29	26	28	13	1	1	1	1	2
黄色	83	-6.52	40	42	7	1	1	1	1	2
shu	83	-5.45	10	14	536	56	0	0	0	3
不久卒	82	-6.67	4	5	44	8	0	0	0	3
律师	82	-6.66	8	9	2	1	1	1	1	2
一是	82	-5.9	126	128	81	1	1	1	1	2
一句	82	-5.9	78	80	81	1	1	1	1	2
score	82	-6.58	6	8	536	26	0	0	0	5
处理器	82	-7.41	2	3	5	2	0	0	0	3
順治四年	82	-6.43	20	21	17	16	0	0	0	4
西伯利亚	82	-8.13	0	0	45	1	0	0	0	4
比如說	82	-6.99	4	5	28	4	0	0	0	3
西摩	82	-5.98	46	47	45	1	1	1	1	2
運輸機	82	-7.85	0	1	4	2	0	0	0	3
vocal	82	-6.98	2	2	119	15	0	0	0	5
lcc报道	82	-9.37	0	0	265	3	0	0	0	5
永正	82	-6.32	16	17	11	1	1	1	1	2
蔡元培	82	-8.41	0	0	3	1	0	0	0	3
胜利	82	-6.97	28	30	3	1	1	1	1	2
大豆	82	-5.89	66	67	82	1	1	1	1	2
它的	82	-5.44	44	46	21	6	6	6	6	2
医学院	82	-6.95	8	11	8	2	0	0	0	3
一个月后	82	-8.55	2	3	81	2	0	0	0	4
recording	82	-9.7	0	0	295	105	0	0	0	9
第一名	82	-6.06	26	28	94	23	0	0	0	3
莊子	82	-6.95	52	54	3	1	1	1	1	2
分布在蒙古	82	-7.33	2	2	138	84	0	0	0	5
科威特	82	-7.55	0	0	27	1	0	0	0	3
平均每	82	-6.01	2	4	39	16	0	0	0	3
获第	82	-6.32	82	85	12	1	1	1	1	2
江西南昌人	82	-10.15	0	0	16	4	0	0	0	5
十大勁歌金曲頒獎典禮	82	-16.49	0	0	23	1	0	0	0	10
年的中	82	-6.15	6	8	585	28	0	0	0	3
年代末到	82	-6.85	4	6	585	41	0	0	0	4
kitty	82	-7.45	0	0	127	22	0	0	0	5
莱恩	82	-5.96	48	50	15	1	1	1	1	2
順治八年	82	-6.63	18	19	17	16	0	0	0	4
通常盤	82	-6.91	6	7	22	6	0	0	0	3
ro	82	-3.67	88	100	295	61	61	61	61	2
星艦奇航記	82	-10.47	0	0	28	1	0	0	0	5
罗素	82	-6.12	24	25	23	1	1	1	1	2
radical	82	-7.98	0	0	295	46	0	0	0	7
科比	82	-6.08	30	32	27	1	1	1	1	2
radiation	82	-8.26	0	0	295	46	0	0	0	9
梅耶	82	-6.42	10	11	9	1	1	1	1	2
rage	82	-5.59	10	12	295	46	0	0	0	4
kwan	82	-7.03	4	6	127	4	0	0	0	4
shore	82	-6.44	10	10	536	56	0	0	0	5
月底至	82	-6.75	4	6	124	2	0	0	0	3
labor	82	-7.14	0	1	265	61	0	0	0	5
个城市	82	-6.36	8	10	99	1	0	0	0	3
oz	82	-5.87	42	44	124	1	1	1	1	2
读书	82	-6.78	28	30	4	1	1	1	1	2
世纪下半叶	82	-8.96	2	2	59	26	0	0	0	5
同樣在	82	-6.83	6	7	65	4	0	0	0	3
据此	82	-6.32	38	40	12	1	1	1	1	2
此外在	82	-6.91	2	3	19	3	0	0	0	3
人民	82	-5.72	38	42	69	5	5	5	5	2
wire	82	-5.76	14	14	187	44	0	0	0	4
康熙三年	82	-5.91	10	12	43	36	0	0	0	4
年大选	82	-6.69	2	2	585	4	0	0	0	3
片长	82	-6.52	58	60	7	1	1	1	1	2
独立	82	-6.69	16	17	2	2	2	2	2	2
或作	82	-6.21	56	58	17	1	1	1	1	2
最初在	82	-6.86	14	15	53	4	0	0	0	3
二十七年	82	-5.53	16	18	38	12	0	0	0	4
台南縣	82	-7.01	2	3	43	3	0	0	0	3
母	82	-5.21	0	6	5	5	5	5	5	1
demo	82	-6.87	0	2	310	84	0	0	0	4
个议席	82	-7.06	0	0	99	1	0	0	0	3
properties	82	-10.35	0	0	405	84	0	0	0	10
mexico	82	-10.42	0	0	423	54	0	0	0	6
的原因	82	-6.59	4	5	233	3	0	0	0	3
合成	82	-6.21	66	68	17	1	1	1	1	2
doi	82	-5.5	20	23	310	44	0	0	0	3
不办理货运业务	82	-8.46	2	3	44	6	0	0	0	7
年或前	82	-6.97	10	12	585	2	0	0	0	3
巴拿馬	82	-7.19	2	2	39	2	0	0	0	3
北京地铁	82	-6.68	2	3	38	8	0	0	0	4
敘利亞	82	-7.9	0	0	2	1	0	0	0	3
是台灣南部自清治時期至日治初期的一個行政區劃	82	-30.96	0	0	459	5	0	0	0	22
打	82	-4.96	0	5	9	9	9	9	9	1
由聖克魯斯省負責管轄	82	-12.19	0	0	63	2	0	0	0	10
拉尔夫	82	-7.27	2	3	32	1	0	0	0	3
takes	82	-7.01	6	7	306	38	0	0	0	5
eternal	82	-8.47	0	1	252	7	0	0	0	7
faculty	82	-9.4	0	0	264	42	0	0	0	7
年历史	82	-6.43	2	5	585	1	0	0	0	3
属于塞纳河畔诺让区	82	-14.22	0	0	224	220	0	0	0	9
建立了	82	-6.72	6	7	33	4	0	0	0	3
日之前	82	-6.06	8	10	297	3	0	0	0	3
完場	82	-6.35	20	21	10	1	1	1	1	2
有formula_	82	-9.42	0	0	49	1	0	0	0	9
description	82	-12.1	0	0	310	84	0	0	0	11
大的縣份	82	-8.84	0	0	82	1	0	0	0	4
學位	82	-6.29	38	39	12	1	1	1	1	2
高爾	82	-6.07	66	67	29	1	1	1	1	2
torre	82	-6.59	2	3	306	39	0	0	0	5
原則	82	-5.5	36	40	29	2	2	2	2	2
mos	82	-4.61	24	28	423	86	0	0	0	3
托德	82	-6.47	36	37	7	1	1	1	1	2
劇情	82	-6.52	14	14	6	1	1	1	1	2
勝利	82	-6.24	32	35	5	1	1	1	1	2
主辦	82	-5.97	38	39	48	1	1	1	1	2
honor	82	-7.12	0	1	223	51	0	0	0	5
鑽石	82	-6.66	12	14	2	2	2	2	2	2
是東京都新宿區的町名	82	-16.63	0	0	459	2	0	0	0	10
日出	82	-4.92	94	102	297	10	10	10	10	2
開播于	82	-7.46	0	1	14	2	0	0	0	3
公里和	82	-6.5	14	15	74	15	0	0	0	3
佛	82	-4.88	0	4	11	11	11	11	11	1
餘年	82	-6.59	96	98	6	1	1	1	1	2
irving	82	-8.27	0	0	183	8	0	0	0	6
鹿鼎記	82	-8.41	0	0	3	1	0	0	0	3
咸豐六年	82	-7.04	16	16	15	11	0	0	0	4
nano	82	-7.03	6	7	176	37	0	0	0	4
獲得了	82	-6.79	6	7	11	5	0	0	0	3
ahmed	82	-7.93	4	4	413	4	0	0	0	5
thai	82	-6.3	6	7	306	54	0	0	0	4
gift	82	-6.52	0	1	233	20	0	0	0	4
soc	82	-5.04	12	15	536	50	0	0	0	3
委員會應出席	82	-11.18	0	0	5	2	0	0	0	6
车站距离长春站	82	-10.59	0	0	24	21	0	0	0	7
型電力機車	82	-9.87	0	0	19	2	0	0	0	5
vampire	82	-9.64	0	0	119	20	0	0	0	7
舞台劇	82	-8.14	0	0	5	1	0	0	0	3
rm	82	-5.37	96	104	295	1	1	1	1	2
兼	82	-5.48	0	1	3	3	3	3	3	1
日起开行	82	-7.97	2	2	297	7	0	0	0	4
rochelle	82	-8.74	0	0	295	61	0	0	0	8
道光十九年	82	-6.15	16	19	45	31	0	0	0	5
nina	82	-6.09	8	9	176	19	0	0	0	4
honda	82	-7.08	0	0	223	51	0	0	0	5
ζ	82	-5.76	0	0	2	2	2	2	2	1
patrol	82	-8.34	0	0	405	80	0	0	0	6
由琉森州負責管轄	82	-10.09	0	0	63	1	0	0	0	8
年的夏天	82	-7.16	0	1	585	28	0	0	0	4
乾隆四十五年	82	-6.23	20	22	59	56	0	0	0	6
的家庭和	82	-8.29	0	1	233	1	0	0	0	4
九五	81	-6.18	18	20	19	1	1	1	1	2
議員	81	-6.34	18	21	3	1	1	1	1	2
周六夜现场	81	-10.38	0	0	14	2	0	0	0	5
favorite	81	-11.4	0	0	264	42	0	0	0	8
joshua	81	-9.2	0	0	138	38	0	0	0	6
美第奇	81	-7.51	0	0	33	1	0	0	0	3
一部	81	-5.59	100	104	81	1	1	1	1	2
属于坎佩尔区	81	-9.17	0	0	224	220	0	0	0	6
日發射	81	-6.09	14	15	297	11	0	0	0	3
savage	81	-8.35	0	0	536	60	0	0	0	6
據了解	81	-7.85	0	0	10	1	0	0	0	3
現時基金持股比重最大公司	81	-19.49	0	0	20	7	0	0	0	12
那時	81	-6.38	36	38	10	1	1	1	1	2
liquid	81	-8.7	0	0	265	55	0	0	0	6
resort	81	-7.62	2	2	295	105	0	0	0	6
privas	81	-7.8	0	0	405	84	0	0	0	6
having	81	-6.81	0	0	223	58	0	0	0	6
負於	81	-6.59	108	110	6	1	1	1	1	2
marquis	81	-9.49	0	0	423	130	0	0	0	7
號至	81	-5.81	80	83	26	1	1	1	1	2
世纪的	81	-6.28	18	19	59	26	0	0	0	3
廳	81	-5.76	0	1	2	2	2	2	2	1
唐朝公主	81	-7.8	2	2	11	4	0	0	0	4
排水量	81	-7.29	6	6	7	1	0	0	0	3
fortune	81	-8.42	0	0	264	51	0	0	0	7
亚拉巴马州	81	-9.45	2	2	17	1	0	0	0	5
威爾斯	81	-6.74	14	15	16	4	0	0	0	3
公交	81	-4.98	58	60	74	2	2	2	2	2
loss	81	-5.38	12	14	265	48	0	0	0	4
年冬天	81	-6.42	8	10	585	4	0	0	0	3
icd	81	-6.67	10	13	183	7	0	0	0	3
mil	81	-4.28	26	34	423	71	0	0	0	3
headquarters	81	-14.07	0	0	223	35	0	0	0	12
纵	81	-5.48	0	1	3	3	3	3	3	1
borland	81	-8.34	0	0	335	47	0	0	0	7
伊利亚特	81	-8.58	0	0	22	3	0	0	0	4
故於	81	-6.21	120	122	17	1	1	1	1	2
浙	81	-4.8	0	1	14	14	14	14	14	1
可指	81	-5.96	32	36	50	1	1	1	1	2
每隔	81	-6.08	20	21	28	1	1	1	1	2
书记处书记	81	-9.88	0	0	7	2	0	0	0	5
桥梁	81	-6.78	2	4	4	1	1	1	1	2
म	81	-5.76	0	0	2	2	2	2	2	1
spot	81	-5.84	2	3	536	33	0	0	0	4
科林	81	-5.8	46	49	27	2	2	2	2	2
熊	81	-5.76	0	0	2	2	2	2	2	1
哈羅德	81	-7.59	2	2	23	1	0	0	0	3
事	81	-4.88	0	10	11	11	11	11	11	1
醫學	81	-6.67	24	24	4	1	1	1	1	2
是日本將棋的棋子之一	81	-14.22	0	0	459	13	0	0	0	10
thus	81	-6.03	2	2	306	54	0	0	0	4
顏色	81	-7.23	34	35	1	1	1	1	1	2
終在	81	-6.3	104	107	5	1	1	1	1	2
alexandre	81	-10.62	0	0	413	52	0	0	0	9
亞當斯	81	-7.43	0	1	15	2	0	0	0	3
地鐵	81	-6.03	48	50	34	1	1	1	1	2
那就是	81	-7.19	6	7	10	1	0	0	0	3
cast	81	-4.91	18	21	540	97	0	0	0	4
班傑明	81	-8.06	0	0	6	1	0	0	0	3
singer	81	-6.41	0	0	536	52	0	0	0	6
代表医药卫生界	81	-12.58	0	0	38	21	0	0	0	7
獨立	81	-7.23	16	17	1	1	1	1	1	2
月的第	81	-6.03	8	12	124	2	0	0	0	3
月期间	81	-5.98	8	10	124	2	0	0	0	3
星表	81	-6.08	18	20	28	1	1	1	1	2
网站	81	-6.5	14	15	3	1	1	1	1	2
若望	81	-6.59	6	8	6	1	1	1	1	2
亿年前	81	-6.66	8	10	18	2	0	0	0	3
陶瓷	81	-6.95	2	2	2	1	1	1	1	2
屆殘疾人奧運會	81	-13.54	0	0	8	1	0	0	0	7
光緒八年	81	-6.45	18	19	76	43	0	0	0	4
分钟左右	81	-7.05	2	3	138	5	0	0	0	4
產品	81	-6.95	8	9	2	1	1	1	1	2
底	81	-5.76	0	2	2	2	2	2	2	1
呕吐	81	-7.23	2	2	1	1	1	1	1	2
戰隊	81	-6.19	34	36	18	1	1	1	1	2
ansi	81	-6.59	2	2	413	52	0	0	0	4
他在以	81	-7.01	2	4	45	3	0	0	0	3
但因	81	-6.0	32	34	41	1	1	1	1	2
甲殼類為食	81	-7.68	0	2	9	3	0	0	0	5
jerome	81	-8.68	0	0	138	20	0	0	0	6
是意大利波尔扎诺自治省的一个市镇	81	-14.96	0	0	459	64	0	0	0	16
bradley	81	-9.09	0	0	335	50	0	0	0	7
武	81	-4.85	0	6	12	12	12	12	12	1
均为	81	-6.69	36	37	2	1	1	1	1	2
日解散	81	-6.82	4	5	297	1	0	0	0	3
年关闭	81	-7.25	0	0	585	1	0	0	0	3
咸豐十年	81	-6.79	18	19	15	11	0	0	0	4
entity	81	-7.01	0	0	252	31	0	0	0	6
kr	81	-5.42	84	86	127	3	3	3	3	2
请参看	81	-8.41	0	1	1	1	0	0	0	3
為中心	81	-6.53	2	3	69	2	0	0	0	3
皮尔斯	81	-7.53	6	6	7	1	0	0	0	3
loches	81	-7.35	0	0	265	48	0	0	0	6
election	81	-7.1	0	0	252	30	0	0	0	8
属于圣吉龙区	81	-8.87	0	0	224	220	0	0	0	6
綜藝節目	81	-9.03	0	0	2	2	0	0	0	4
但只有	81	-6.93	0	2	41	1	0	0	0	3
address	81	-8.81	0	0	413	27	0	0	0	7
sx	81	-5.79	80	84	536	1	1	1	1	2
gaga	81	-6.95	4	4	233	38	0	0	0	4
公尺以上	81	-7.06	2	2	74	9	0	0	0	4
在过去	81	-6.45	2	4	145	2	0	0	0	3
garcia	81	-7.84	2	2	233	38	0	0	0	6
其一	81	-5.95	52	54	68	1	1	1	1	2
首次於	81	-7.33	2	2	21	1	0	0	0	3
医生	81	-6.2	48	50	8	1	1	1	1	2
kinki	81	-7.81	0	0	127	22	0	0	0	5
布拉格	81	-7.1	2	2	22	4	0	0	0	3
旧称	81	-6.59	58	59	5	1	1	1	1	2
拉曼恰自治区阿尔瓦塞特省的一个市镇	81	-18.04	0	0	32	5	0	0	0	17
新西蘭	81	-6.83	4	4	60	2	0	0	0	3
題	81	-5.48	0	6	3	3	3	3	3	1
牛頭角	81	-7.99	0	0	7	1	0	0	0	3
回家	81	-6.32	24	26	12	1	1	1	1	2
甘蔗	81	-6.42	6	7	9	1	1	1	1	2
可能是	81	-6.5	4	7	50	5	0	0	0	3
label	81	-6.87	0	1	265	61	0	0	0	5
发生于	81	-6.99	10	11	18	2	0	0	0	3
sophie	81	-8.49	2	2	536	50	0	0	0	6
日在日本上映	81	-9.96	0	0	297	19	0	0	0	6
分布在缅甸	81	-7.35	2	2	138	84	0	0	0	5
從第	81	-6.47	80	82	8	1	1	1	1	2
certificate	81	-13.16	0	0	540	18	0	0	0	11
由聖加侖州負責管轄	81	-11.23	0	0	63	2	0	0	0	9
birmingham	81	-13.39	0	0	335	26	0	0	0	10
ajax	81	-8.09	0	0	413	1	0	0	0	4
樓至	81	-6.67	64	66	5	1	1	1	1	2
damage	81	-7.4	0	1	310	43	0	0	0	6
光緒五年	81	-6.42	16	17	76	43	0	0	0	4
别名	81	-7.23	84	85	1	1	1	1	1	2
塞浦路斯	81	-9.14	0	0	16	1	0	0	0	4
theme	81	-6.03	4	6	306	54	0	0	0	5
大成殿	80	-7.36	0	1	82	1	0	0	0	3
硫	80	-5.76	0	0	2	2	2	2	2	1
christine	80	-9.45	0	0	540	111	0	0	0	9
荃灣	80	-7.23	4	4	1	1	1	1	1	2
sas	80	-4.85	42	47	536	60	0	0	0	3
这是因为	80	-8.31	0	0	28	3	0	0	0	4
連隊	80	-6.14	26	29	9	2	2	2	2	2
weather	80	-7.72	0	0	187	30	0	0	0	7
lumia	80	-8.06	0	0	265	16	0	0	0	5
湖南长沙人	80	-10.11	0	0	16	4	0	0	0	5
perfume	80	-9.82	0	0	405	45	0	0	0	7
cam	80	-4.26	42	47	540	97	0	0	0	3
之後的	80	-6.73	8	9	38	4	0	0	0	3
距离地球	80	-7.55	2	3	26	5	0	0	0	4
李維	80	-6.38	8	9	10	1	1	1	1	2
嘔吐	80	-7.23	2	2	1	1	1	1	1	2
sent	80	-4.65	10	13	536	67	0	0	0	4
leadership	80	-11.5	0	0	265	48	0	0	0	10
該廟宇的組織型態為管理人制	80	-21.89	0	0	22	2	0	0	0	13
大地	80	-5.61	98	101	82	2	2	2	2	2
select	80	-7.34	0	0	536	67	0	0	0	6
sight	80	-5.4	12	12	536	52	0	0	0	5
kpa	80	-6.96	16	18	127	1	0	0	0	3
是的	80	-5.79	58	60	459	1	1	1	1	2
株高	80	-6.95	20	22	3	1	1	1	1	2
一二	80	-5.9	80	82	81	1	1	1	1	2
北區	80	-6.01	50	52	38	1	1	1	1	2
bois	80	-6.38	4	7	335	47	0	0	0	4
hammer	80	-7.02	0	0	223	58	0	0	0	6
是西班牙加利西亚自治区拉科鲁尼亚省的一个市镇	80	-18.25	0	0	459	34	0	0	0	22
日發行的第	80	-7.03	0	1	297	11	0	0	0	5
safe	80	-6.47	8	8	536	60	0	0	0	4
正德十二年	80	-7.22	2	2	22	7	0	0	0	5
动物	80	-6.59	16	18	6	1	1	1	1	2
普通话	80	-7.54	2	3	6	3	0	0	0	3
总编辑	80	-7.11	2	3	26	1	0	0	0	3
个校区	80	-7.34	4	5	99	1	0	0	0	3
由中日本高速公路管理	80	-14.5	0	0	63	3	0	0	0	10
部隊	80	-6.32	28	30	12	1	1	1	1	2
可可	80	-5.69	36	37	50	2	2	2	2	2
属于农特龙区	80	-9.55	0	0	224	220	0	0	0	6
属于萨尔格米讷区	80	-11.71	0	0	224	220	0	0	0	8
daughter	80	-9.51	0	0	310	43	0	0	0	8
gave	80	-5.99	18	19	233	38	0	0	0	4
sales	80	-6.16	4	5	536	60	0	0	0	5
中国青年报	80	-9.42	0	0	143	31	0	0	0	5
vertical	80	-8.76	0	0	119	20	0	0	0	8
static	80	-6.46	0	0	536	86	0	0	0	6
经济学家	80	-7.67	0	1	10	4	0	0	0	4
月生	80	-5.85	106	109	124	1	1	1	1	2
年获博士学位	80	-8.68	0	2	585	6	0	0	0	6
雍正三年	80	-6.92	18	19	15	14	0	0	0	4
雍正六年	80	-6.96	18	18	15	14	0	0	0	4
horn	80	-6.24	2	3	223	51	0	0	0	4
telecom	80	-8.71	0	0	306	50	0	0	0	7
南京条约	80	-7.72	0	0	44	7	0	0	0	4
退役后	80	-7.82	0	1	6	2	0	0	0	3
该片于	80	-7.13	8	8	24	1	0	0	0	3
話中	80	-6.66	32	34	3	1	1	1	1	2
bunny	80	-7.59	2	2	335	32	0	0	0	5
weight	80	-7.19	2	3	187	30	0	0	0	6
毫米和	80	-6.79	0	2	11	6	0	0	0	3
patricia	80	-10.14	0	0	405	80	0	0	0	8
是冬青科冬青属的植物	80	-12.61	0	0	459	1	0	0	0	10
未滿	80	-6.52	10	11	6	1	1	1	1	2
peer	80	-5.75	8	10	405	45	0	0	0	4
statistical	80	-10.84	0	0	536	86	0	0	0	11
worldwide	80	-11.83	0	0	187	28	0	0	0	9
bug	80	-5.74	14	17	335	32	0	0	0	3
蘇珊	80	-6.59	6	7	6	1	1	1	1	2
出身於日本東京都	80	-13.52	0	0	40	2	0	0	0	8
makes	80	-6.69	4	5	423	130	0	0	0	5
敗陣	80	-6.78	4	5	4	1	1	1	1	2
年人口僅	80	-7.53	6	7	585	10	0	0	0	4
monsters	80	-7.59	0	1	423	86	0	0	0	8
maximum	80	-9.64	2	2	423	130	0	0	0	7
正面	80	-6.14	24	26	22	1	1	1	1	2
属于纳博讷区	80	-9.57	0	0	224	220	0	0	0	6
沉默之丘	80	-10.16	0	0	1	1	0	0	0	4
台南市	80	-6.74	8	9	43	3	0	0	0	3
也	80	-4.63	0	9	26	26	26	26	26	1
亚历克斯	80	-7.93	0	0	17	3	0	0	0	4
侯賽因	80	-8.25	2	2	4	1	0	0	0	3
的想法	80	-7.28	6	6	233	1	0	0	0	3
taken	80	-6.66	2	3	306	38	0	0	0	5
合称	80	-6.21	80	82	17	1	1	1	1	2
南達科他州	80	-8.71	4	4	44	1	0	0	0	5
为第二批广西壮族自治区文物保护单位	80	-17.56	0	0	82	10	0	0	0	17
escape	80	-9.5	0	0	252	17	0	0	0	6
rugby	80	-8.62	0	1	295	19	0	0	0	5
第二次世界大战结束后	80	-9.96	0	0	94	29	0	0	0	10
幼稚園	80	-8.41	0	0	2	1	0	0	0	3
無子	80	-6.35	60	62	11	1	1	1	1	2
对车门	80	-7.93	0	0	8	1	0	0	0	3
是意大利比耶拉省的一个市镇	80	-10.39	0	0	459	64	0	0	0	13
乾隆三十一年	80	-6.34	22	23	59	56	0	0	0	6
og	80	-5.13	68	75	124	3	3	3	3	2
賽後	80	-6.38	48	50	10	1	1	1	1	2
ⅲ	80	-5.76	0	0	2	2	2	2	2	1
凱瑟琳	80	-7.7	2	2	6	1	0	0	0	3
万左右	80	-6.31	22	24	53	1	0	0	0	3
反对	80	-6.06	12	15	11	1	1	1	1	2
石勒苏益格	80	-9.68	0	0	9	1	0	0	0	5
兰州	80	-7.27	50	51	1	1	1	1	1	2
anime	80	-7.28	0	0	413	52	0	0	0	5
肯尼斯	80	-6.76	12	13	9	5	0	0	0	3
几年后	80	-7.39	12	13	4	1	0	0	0	3
人被俘	80	-6.81	2	3	69	2	0	0	0	3
eco	80	-5.71	4	8	252	7	0	0	0	3
means	80	-7.32	0	1	423	54	0	0	0	5
說道	80	-6.67	44	46	5	1	1	1	1	2
总占地面积	80	-8.25	0	1	26	1	0	0	0	5
年赛季	80	-6.87	16	17	585	1	0	0	0	3
maggie	80	-8.77	0	0	423	130	0	0	0	6
第十二届全国人民代表大会湖北地区代表	80	-14.85	0	0	94	22	0	0	0	18
同治五年	80	-6.37	20	20	65	14	0	0	0	4
動物	80	-5.8	16	17	6	1	1	1	1	2
webster	80	-8.41	0	0	187	30	0	0	0	7
為藍本	80	-7.38	0	0	69	1	0	0	0	3
故稱	80	-5.92	74	77	17	2	2	2	2	2
洪武二年	80	-6.59	8	9	12	9	0	0	0	4
随后于	80	-7.11	4	6	6	3	0	0	0	3
分类	80	-5.18	36	38	138	3	3	3	3	2
finished	80	-9.96	0	0	264	39	0	0	0	8
choi	80	-6.31	4	7	540	111	0	0	0	4
东城街道	80	-7.75	4	4	25	1	0	0	0	4
是匈牙利费耶尔州所辖的一个村	80	-14.28	0	0	459	17	0	0	0	14
月加入中國共產黨	80	-11.71	0	0	124	2	0	0	0	8
嘉靖十七年	80	-6.63	4	5	38	18	0	0	0	5
貝斯手	80	-7.7	0	1	6	2	0	0	0	3
注意到	80	-7.76	0	1	7	2	0	0	0	3
clara	80	-6.88	2	2	540	40	0	0	0	5
广播	80	-6.29	22	22	12	1	1	1	1	2
日公開	80	-6.28	8	8	297	6	0	0	0	3
自立晚報	80	-9.01	0	0	28	1	0	0	0	4
的定義	80	-6.73	6	7	233	2	0	0	0	3
属于沙托鲁区	80	-8.48	4	4	224	220	0	0	0	6
又以	80	-6.09	76	78	26	1	1	1	1	2
取胜	80	-6.25	14	16	15	1	1	1	1	2
公里每小时	80	-8.3	2	2	74	15	0	0	0	5
阿凡達	80	-7.11	2	2	62	2	0	0	0	3
wd	80	-5.83	56	58	187	1	1	1	1	2
車	80	-4.85	0	13	12	12	12	12	12	1
philippines	80	-12.31	0	0	405	26	0	0	0	11
ide	80	-4.66	10	18	183	10	0	0	0	3
康熙四十八年	80	-7.29	6	7	43	36	0	0	0	6
omni	80	-8.93	0	0	124	4	0	0	0	4
湘	80	-5.48	0	1	3	3	3	3	3	1
deal	80	-5.59	14	17	310	84	0	0	0	4
italian	80	-9.1	0	1	183	11	0	0	0	7
gibson	80	-8.88	0	0	233	20	0	0	0	6
角分	80	-6.59	26	28	6	1	1	1	1	2
burning	80	-7.72	0	0	335	32	0	0	0	7
部电影	80	-7.16	6	7	12	1	0	0	0	3
developed	80	-10.64	0	0	310	84	0	0	0	9
commons	80	-7.1	0	1	540	156	0	0	0	7
首尔	80	-5.88	68	69	21	2	2	2	2	2
r線	80	-5.8	72	74	295	1	1	1	1	2
lunar	80	-8.51	0	1	265	16	0	0	0	5
崇禎四年	80	-7.22	6	6	11	8	0	0	0	4
於台灣地區擔任台灣水師協副將	80	-20.55	0	0	14	3	0	0	0	14
上连载	80	-7.19	0	1	39	1	0	0	0	3
在这之后	80	-7.0	2	3	145	7	0	0	0	4
該戰鬥交戰一方為中華民國國民革命軍	80	-21.29	0	0	22	2	0	0	0	17
年度日本單曲銷量第	80	-16.0	0	0	585	5	0	0	0	9
六點半新聞報道	80	-13.45	0	0	12	1	0	0	0	7
岁那年	80	-7.37	2	2	18	1	0	0	0	3
康熙九年	80	-6.57	10	11	43	36	0	0	0	4
kin	80	-4.47	36	42	127	22	0	0	0	3
也叫	79	-6.09	20	22	26	1	1	1	1	2
marriage	79	-8.92	0	0	423	130	0	0	0	8
mf	79	-5.35	96	99	423	1	1	1	1	2
便利店	79	-8.15	0	0	4	1	0	0	0	3
主條目	79	-7.18	0	1	48	1	0	0	0	3
通志	79	-6.14	28	30	22	1	1	1	1	2
hui	79	-5.55	14	18	223	18	0	0	0	3
讀音	79	-6.78	22	24	4	1	1	1	1	2
分布于中国大陆的陕西	79	-8.69	0	0	138	84	0	0	0	10
有人認為	79	-7.89	0	0	49	3	0	0	0	4
理念	79	-5.96	18	20	15	1	1	1	1	2
cx	79	-5.79	88	91	540	1	1	1	1	2
中国国际电视总公司	79	-14.09	0	0	143	31	0	0	0	9
woods	79	-6.75	4	5	187	28	0	0	0	5
夜間出來覓食	79	-12.65	0	0	4	1	0	0	0	6
赛季中	79	-7.21	2	3	8	6	0	0	0	3
supply	79	-7.84	0	0	536	37	0	0	0	6
屆金曲獎	79	-8.57	2	3	8	2	0	0	0	4
光緒十六年四月	79	-7.88	4	4	76	43	0	0	0	7
auguste	79	-8.7	2	3	413	28	0	0	0	7
archives	79	-9.06	0	1	413	50	0	0	0	8
注释	79	-6.52	6	7	7	1	1	1	1	2
summit	79	-8.95	0	0	536	37	0	0	0	6
年诺贝尔物理学奖	79	-11.29	0	0	585	3	0	0	0	8
是國民革命軍內部所發生的內戰戰鬥之一	79	-24.42	0	0	459	3	0	0	0	18
spider	79	-7.32	0	0	536	33	0	0	0	6
汤普森	79	-7.82	4	4	3	1	0	0	0	3
并说	79	-6.1	40	42	25	1	1	1	1	2
立	79	-4.88	0	10	11	11	11	11	11	1
亚热带或热带的湿润低地林	79	-16.03	0	0	17	3	0	0	0	12
乾隆五十四年	79	-6.24	20	21	59	56	0	0	0	6
experiment	79	-10.5	0	0	252	33	0	0	0	10
spa	79	-4.86	20	23	536	33	0	0	0	3
flora	79	-7.01	0	1	264	24	0	0	0	5
ussel	79	-7.5	0	0	79	12	0	0	0	5
个部	79	-5.87	60	62	99	1	1	1	1	2
居	79	-4.92	0	5	10	10	10	10	10	1
